"","year","State","Population","Violent_Crime_Total","Murder_Nonnegligent_Manslaughter","Legacy_Rape","Revised_Rape","Robbery","Aggravated_Assault","State.1","Population.1","Property_Crime_Total","Burglary","Larceny_Theft","Motor_Vehicle_Theft","State.2","Population.2","Violent_Crime_Rate","Murder_Nonnegligent_Manslaughter_Rate","Legacy_Rape_Rate","Revised_Rape_Rate","Robbery_Rate","Aggravated_Assault_Rate","State.3","Population.3","Property_Crime_Rate","Burglary_Rate","Larceny_Theft_Rate","Motor_Vehicle_Theft_Rate"
"829",2009,"West Virginia","1,819,777","5,554","84","470",NA,"914","4,086","West Virginia","1,819,777","46,215","12,005","31,453","2,757","West Virginia","1,819,777","305.2",4.6,25.8,NA,NA,NA,"West Virginia","1,819,777","2,539.6","659.7","1,728.4",NA
"830",2009,"Wisconsin","5,654,774","14,650","146","1,118",NA,"4,904","8,482","Wisconsin","5,654,774","147,692","26,813","111,947","8,932","Wisconsin","5,654,774","259.1",2.6,19.8,NA,NA,NA,"Wisconsin","5,654,774","2,611.8","474.2","1,979.7",NA
"831",2009,"Wyoming","544,270","1,196","11","172",NA,"78","935","Wyoming","544,270","14,243","2,176","11,310","757","Wyoming","544,270","219.7",2,31.6,NA,NA,NA,"Wyoming","544,270","2,616.9","399.8","2,078.0","139.1"
"832",2009,"United States-Total","307,006,550","1,325,896","15,399","89,241",NA,"408,742","812,514","United States-Total","307,006,550","9,337,060","2,203,313","6,338,095","795,652","United States-Total","307,006,550","431.9",5,29.1,NA,NA,NA,"United States-Total","307,006,550","3,041.3","717.7","2,064.5",NA
"833",2010,"Alabama","4,785,401","18,363","275","1,355",NA,"4,864","11,869","Alabama","4,785,401","168,828","42,484","115,564","10,780","Alabama","4,785,401","383.7",5.7,28.3,NA,NA,NA,"Alabama","4,785,401","3,528.0","887.8","2,414.9",NA
"834",2010,"Alaska","714,146","4,537","31","533",NA,"594","3,379","Alaska","714,146","20,259","3,105","15,535","1,619","Alaska","714,146","635.3",4.3,74.6,NA,"83.2",NA,"Alaska","714,146","2,836.8","434.8","2,175.3",NA
"835",2010,"Arizona","6,413,158","26,528","408","2,191",NA,"6,953","16,976","Arizona","6,413,158","226,802","50,932","154,137","21,733","Arizona","6,413,158","413.6",6.4,34.2,NA,NA,NA,"Arizona","6,413,158","3,536.5","794.2","2,403.4",NA
"836",2010,"Arkansas","2,921,588","14,711","134","1,321",NA,"2,369","10,887","Arkansas","2,921,588","103,820","32,463","65,796","5,561","Arkansas","2,921,588","503.5",4.6,45.2,NA,NA,NA,"Arkansas","2,921,588","3,553.5","1,111.1","2,252.1",NA
"837",2010,"California","37,338,198","164,133","1,809","8,331",NA,"58,116","95,877","California","37,338,198","981,939","228,857","600,558","152,524","California","37,338,198","439.6",4.8,22.3,NA,NA,"256.8","California","37,338,198","2,629.9","612.9","1,608.4",NA
"838",2010,"Colorado","5,047,692","16,339","129","2,230",NA,"3,164","10,816","Colorado","5,047,692","135,001","26,196","97,534","11,271","Colorado","5,047,692","323.7",2.6,44.2,NA,NA,NA,"Colorado","5,047,692","2,674.5","519","1,932.2",NA
"839",2010,"Connecticut","3,575,498","10,083","133","595",NA,"3,553","5,802","Connecticut","3,575,498","78,259","15,145","56,413","6,701","Connecticut","3,575,498","282",3.7,16.6,NA,NA,NA,"Connecticut","3,575,498","2,188.8","423.6","1,577.8",NA
"840",2010,"Delaware","899,792","5,608","51","326",NA,"1,839","3,392","Delaware","899,792","31,078","7,550","21,593","1,935","Delaware","899,792","623.3",5.7,36.2,NA,NA,NA,"Delaware","899,792","3,453.9","839.1","2,399.8",NA
"841",2010,"District of Columbia","604,912","8,026","132","187",NA,"4,325","3,382","District of Columbia","604,912","28,802","4,233","19,514","5,055","District of Columbia","604,912","1,326.8",21.8,30.9,NA,NA,NA,"District of Columbia","604,912","4,761.4","699.8","3,225.9",NA
"842",2010,"Florida","18,838,613","101,969","987","5,373",NA,"26,086","69,523","Florida","18,838,613","669,035","169,119","458,454","41,462","Florida","18,838,613","541.3",5.2,28.5,NA,NA,NA,"Florida","18,838,613","3,551.4","897.7","2,433.6",NA
"843",2010,"Georgia","9,712,157","39,068","555","2,107",NA,"12,372","24,034","Georgia","9,712,157","353,449","96,947","226,161","30,341","Georgia","9,712,157","402.3",5.7,21.7,NA,NA,NA,"Georgia","9,712,157","3,639.2","998.2","2,328.6",NA
"844",2010,"Hawaii","1,363,359","3,603","25","377",NA,"1,065","2,136","Hawaii","1,363,359","45,667","8,706","31,681","5,280","Hawaii","1,363,359","264.3",1.8,27.7,NA,NA,NA,"Hawaii","1,363,359","3,349.6","638.6","2,323.7",NA
"845",2010,"Idaho","1,571,102","3,464","22","533",NA,"213","2,696","Idaho","1,571,102","31,436","6,513","23,594","1,329","Idaho","1,571,102","220.5",1.4,33.9,NA,NA,NA,"Idaho","1,571,102","2,000.9","414.5","1,501.7",NA
"846",2010,"Illinois","12,841,980","57,132","704","3,066",NA,"20,386","32,976","Illinois","12,841,980","349,064","77,472","242,681","28,911","Illinois","12,841,980","444.9",5.5,23.9,NA,NA,"256.8","Illinois","12,841,980","2,718.1","603.3","1,889.7",NA
"847",2010,"Indiana","6,490,622","20,983","268","1,760",NA,"6,559","12,396","Indiana","6,490,622","199,274","48,570","137,204","13,500","Indiana","6,490,622","323.3",4.1,27.1,NA,NA,NA,"Indiana","6,490,622","3,070.2","748.3","2,113.9",NA
"848",2010,"Iowa","3,050,202","8,191","38","883",NA,"1,012","6,258","Iowa","3,050,202","68,740","16,746","48,194","3,800","Iowa","3,050,202","268.5",1.2,28.9,NA,NA,NA,"Iowa","3,050,202","2,253.6","549","1,580.0",NA
"849",2010,"Kansas","2,859,143","10,602","97","1,146",NA,"1,538","7,821","Kansas","2,859,143","89,109","19,315","63,774","6,020","Kansas","2,859,143","370.8",3.4,40.1,NA,NA,NA,"Kansas","2,859,143","3,116.6","675.6","2,230.5",NA
